numer_sta;date;pmer;ff;t;u;vv;ww;pres;niv_bar;tn24;tx24;ht_neige;rr24
07577;20230401120000;101240;1.600000;288.450000;48;20000;0;100360;mq;mq;mq;0.000000;-0.100000
07591;20230401120000;mq;6.600000;284.750000;49;mq;mq;90960;mq;276.750000;287.850000;0.000000;5.600000
07607;20230401120000;101870;10.400000;285.450000;79;15810;60;101160;mq;mq;mq;0.000000;0.800000
07621;20230401120000;102070;10.800000;281.950000;91;2420;60;97700;mq;mq;mq;0.000000;0.800000
07627;20230401120000;101840;8.000000;285.850000;54;20000;0;96950;mq;mq;mq;0.000000;0.400000
07630;20230401120000;101780;9.800000;285.750000;65;14930;0;99980;mq;mq;mq;0.000000;0.200000
07643;20230401120000;101430;10.700000;290.950000;31;19920;0;101340;mq;mq;mq;0.000000;-0.100000
07650;20230401120000;101400;8.100000;289.650000;55;25930;0;101020;mq;mq;mq;0.000000;0.000000
07661;20230401120000;mq;13.900000;mq;mq;20000;2;mq;mq;mq;mq;mq;mq
07690;20230401120000;100600;6.600000;295.050000;19;60000;3;100300;mq;mq;mq;0.000000;0.000000
07747;20230401120000;101480;9.700000;292.250000;31;30860;0;100960;mq;mq;mq;0.000000;0.000000
07761;20230401120000;101260;7.700000;290.450000;52;19560;0;101150;mq;mq;mq;0.000000;0.000000
07790;20230401120000;100800;7.300000;292.950000;35;3120;10;100660;mq;mq;mq;mq;-0.100000
61968;20230401120000;100830;3.100000;303.250000;73;mq;mq;100790;mq;298.350000;304.950000;mq;0.000000
61972;20230401120000;101340;mq;301.550000;68;mq;mq;101270;mq;298.150000;302.350000;mq;0.000000
61976;20230401120000;101080;7.500000;303.250000;73;mq;mq;100990;mq;299.350000;304.750000;mq;5.300000
61980;20230401120000;101350;4.500000;302.050000;71;19610;0;101200;mq;mq;mq;mq;0.400000
61996;20230401120000;102420;3.200000;291.350000;84;mq;mq;102070;mq;289.350000;293.950000;mq;0.000000
61997;20230401120000;99010;9.600000;278.250000;73;mq;mq;97260;mq;277.150000;283.750000;mq;18.800000
61998;20230401120000;99870;8.700000;282.350000;90;mq;mq;99510;mq;mq;mq;mq;mq
67005;20230401120000;100920;5.800000;304.650000;72;19450;0;100840;mq;mq;mq;mq;-0.100000
71805;20230401120000;101960;5.500000;276.050000;72;19710;0;101870;mq;mq;mq;mq;-0.100000
78890;20230401120000;101860;9.900000;300.050000;67;mq;mq;101540;mq;297.650000;302.450000;mq;0.000000
78894;20230401120000;101980;10.800000;298.750000;65;mq;mq;101460;mq;295.750000;302.250000;mq;4.800000
78897;20230401120000;101890;5.900000;299.550000;72;mq;mq;101800;mq;mq;mq;mq;1.600000
78922;20230401120000;101850;9.900000;299.950000;68;mq;mq;101400;mq;297.450000;301.350000;mq;0.600000
78925;20230401120000;101820;9.400000;300.150000;64;46600;0;101730;mq;mq;303.050000;mq;mq
81401;20230401120000;101490;2.000000;301.650000;78;mq;mq;101430;mq;294.550000;306.050000;mq;1.800000
81405;20230401120000;101450;5.600000;300.950000;70;27240;0;101360;mq;mq;mq;mq;0.200000
81408;20230401120000;101420;1.200000;300.050000;79;mq;mq;101340;mq;294.750000;305.150000;mq;0.400000
81415;20230401120000;mq;1.600000;299.050000;86;mq;mq;mq;mq;295.350000;305.850000;mq;1.800000
89642;20230401120000;99590;16.500000;264.850000;91;mq;mq;99040;mq;mq;mq;mq;mq
07005;20230401150000;100710;6.300000;282.150000;96;13180;51;99840;mq;mq;mq;0.000000;29.900000
07015;20230401150000;100520;6.300000;282.250000;96;5830;50;99950;mq;mq;mq;0.000000;7.400000
07020;20230401150000;101010;7.300000;284.550000;86;15000;3;100900;mq;mq;mq;mq;0.000000
07027;20230401150000;100970;8.300000;283.150000;81;13890;60;100160;mq;mq;mq;0.000000;6.200000
07037;20230401150000;100810;5.600000;282.550000;91;44860;0;98930;mq;mq;mq;0.000000;6.400000
07072;20230401150000;100610;5.400000;284.050000;81;14810;0;99470;mq;mq;mq;0.000000;3.000000
07110;20230401150000;101440;7.900000;284.750000;75;8480;62;100260;mq;mq;mq;0.000000;5.200000
07117;20230401150000;101280;7.300000;285.250000;77;12000;2;100580;mq;mq;mq;mq;0.200000
07130;20230401150000;101190;5.900000;285.450000;69;29210;0;100750;mq;mq;mq;0.000000;0.800000
07139;20230401150000;100960;8.200000;285.450000;70;20000;0;99230;mq;mq;mq;0.000000;6.600000
07149;20230401150000;100710;5.700000;287.250000;51;25000;3;99640;mq;mq;mq;0.000000;0.400000
07168;20230401150000;100700;9.000000;286.850000;65;20000;0;99300;mq;mq;mq;0.000000;6.700000
07181;20230401150000;100570;8.400000;285.150000;69;60000;0;96470;mq;mq;mq;mq;10.500000
07190;20230401150000;100620;3.600000;284.650000;76;60000;0;98820;mq;mq;mq;0.000000;3.600000
07207;20230401150000;101460;10.900000;285.250000;76;12000;25;100940;mq;mq;mq;mq;3.400000
07222;20230401150000;101310;6.600000;286.650000;63;19990;0;101000;mq;mq;mq;0.000000;6.800000
07240;20230401150000;101090;3.900000;283.750000;85;50400;0;99740;mq;mq;mq;0.000000;2.800000
07255;20230401150000;101060;4.700000;283.350000;82;20000;60;99070;mq;mq;mq;0.000000;2.200000
07280;20230401150000;100770;4.100000;286.750000;58;54870;0;98180;mq;mq;mq;0.000000;3.600000
07299;20230401150000;100800;4.200000;284.150000;69;55790;0;97570;mq;mq;mq;0.000000;5.200000
07314;20230401150000;101530;10.300000;284.850000;74;12000;1;101250;mq;mq;mq;mq;3.200000
07335;20230401150000;101200;7.100000;285.550000;69;49800;0;99770;mq;mq;mq;0.000000;3.600000
07434;20230401150000;101240;4.300000;282.450000;81;59000;0;96470;mq;mq;mq;0.000000;11.900000
07460;20230401150000;101190;5.000000;283.350000;69;55450;0;97260;mq;mq;mq;0.000000;4.800000
07471;20230401150000;mq;7.100000;280.950000;68;20000;0;91500;92500;mq;mq;0.000000;5.400000
07481;20230401150000;101210;3.700000;281.150000;89;12000;91;98320;mq;mq;mq;0.000000;6.600000
07510;20230401150000;101690;10.900000;286.150000;69;20190;0;101110;mq;mq;mq;0.000000;2.600000
07535;20230401150000;101410;3.200000;284.050000;81;20000;0;98300;mq;mq;mq;0.000000;2.800000
07558;20230401150000;101320;4.700000;280.250000;91;18240;60;92990;mq;mq;mq;0.000000;3.400000
07577;20230401150000;100950;3.200000;289.450000;60;19450;0;100080;mq;mq;mq;0.000000;1.000000
07591;20230401150000;mq;7.000000;285.450000;42;mq;mq;90720;mq;276.750000;285.950000;0.000000;5.600000
07607;20230401150000;101790;5.500000;284.850000;83;19580;0;101080;mq;mq;mq;0.000000;4.600000
07621;20230401150000;102000;9.800000;281.650000;86;6530;61;97630;mq;mq;mq;0.000000;2.600000
07627;20230401150000;101770;7.400000;284.050000;61;20000;0;96860;mq;mq;mq;0.000000;0.200000
07630;20230401150000;101860;11.100000;281.650000;84;1530;63;100030;mq;mq;mq;0.000000;3.000000
07643;20230401150000;101260;12.000000;288.050000;39;34200;0;101160;mq;mq;mq;0.000000;-0.100000
07650;20230401150000;101090;8.800000;290.750000;51;15450;0;100710;mq;mq;mq;0.000000;0.000000
07661;20230401150000;mq;15.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07690;20230401150000;100490;7.900000;289.450000;65;50000;1;100180;mq;mq;mq;0.000000;0.000000
07747;20230401150000;101350;10.000000;288.850000;43;26060;0;100830;mq;mq;mq;0.000000;0.000000
07761;20230401150000;101130;4.800000;289.350000;56;19950;0;101020;mq;mq;mq;0.000000;0.000000
07790;20230401150000;100780;5.300000;290.050000;56;22110;0;100640;mq;mq;mq;mq;-0.100000
61968;20230401150000;101050;1.900000;301.350000;79;mq;mq;101000;mq;298.350000;304.950000;mq;0.000000
61972;20230401150000;101400;mq;299.550000;73;mq;mq;101330;mq;298.150000;302.350000;mq;0.000000
61976;20230401150000;101240;7.000000;301.550000;81;mq;mq;101150;mq;299.350000;304.750000;mq;5.300000
61980;20230401150000;101420;4.600000;299.750000;83;19200;0;101270;mq;mq;mq;mq;0.400000
61996;20230401150000;102500;1.400000;290.650000;88;mq;mq;102150;mq;289.450000;293.950000;mq;0.000000
61997;20230401150000;98980;10.000000;276.950000;80;mq;mq;97220;mq;275.850000;283.750000;mq;22.200000
61998;20230401150000;99260;20.600000;287.150000;84;mq;mq;98910;mq;mq;mq;mq;mq
67005;20230401150000;101050;5.400000;302.750000;73;20000;0;100970;mq;mq;mq;mq;-0.100000
71805;20230401150000;101920;5.700000;276.850000;70;18610;0;101830;mq;mq;mq;mq;0.000000
78890;20230401150000;101940;8.400000;301.550000;65;mq;mq;101620;mq;297.650000;302.450000;mq;0.000000
78894;20230401150000;102080;10.900000;300.550000;62;mq;mq;101560;mq;295.750000;302.250000;mq;4.800000
78897;20230401150000;101930;8.700000;301.550000;62;30560;mq;101840;mq;mq;mq;mq;1.600000
78922;20230401150000;101920;8.600000;300.650000;66;mq;mq;101470;mq;297.450000;301.450000;mq;0.600000
78925;20230401150000;101890;9.000000;302.350000;56;51780;0;101800;mq;mq;mq;mq;1.800000
81401;20230401150000;101450;3.600000;304.650000;61;mq;mq;101390;mq;294.550000;306.050000;mq;1.800000
81405;20230401150000;101520;1.400000;297.150000;90;13870;0;101430;mq;mq;mq;mq;10.800000
81408;20230401150000;101460;1.600000;298.750000;90;mq;mq;101380;mq;294.750000;305.150000;mq;3.800000
81415;20230401150000;mq;3.700000;302.050000;59;mq;mq;mq;mq;295.350000;305.850000;mq;1.800000
89642;20230401150000;99350;14.400000;264.050000;82;mq;mq;98800;mq;mq;mq;mq;mq
07005;20230401180000;100970;5.700000;282.150000;91;20000;0;100100;mq;mq;mq;0.000000;29.700000
07015;20230401180000;100740;7.100000;281.250000;94;7480;61;100170;mq;mq;mq;0.000000;10.000000
07020;20230401180000;101270;5.700000;283.850000;90;15000;2;101160;mq;mq;mq;mq;0.000000
07027;20230401180000;101180;7.500000;283.550000;89;19770;0;100370;mq;mq;mq;0.000000;7.200000
07037;20230401180000;101050;4.100000;282.350000;91;19830;0;99160;mq;mq;mq;mq;6.400000
07072;20230401180000;100730;4.700000;283.050000;85;20000;0;99590;mq;mq;mq;0.000000;5.200000
07110;20230401180000;101690;8.000000;282.850000;89;1740;10;100500;mq;mq;mq;0.000000;6.400000
07117;20230401180000;101470;6.700000;283.350000;93;mq;25;100770;mq;mq;mq;mq;0.400000
07130;20230401180000;101400;6.100000;284.750000;71;42540;0;100950;mq;mq;mq;0.000000;0.600000
07139;20230401180000;101190;4.100000;283.750000;81;20000;58;99450;mq;mq;mq;0.000000;5.000000
07149;20230401180000;100960;5.200000;283.450000;79;6000;80;99880;mq;mq;mq;0.000000;1.800000
07168;20230401180000;100930;5.600000;281.950000;89;20000;61;99510;mq;mq;mq;0.000000;5.600000
07181;20230401180000;100770;3.900000;281.150000;90;19890;60;96610;mq;mq;mq;mq;11.500000
07190;20230401180000;100740;2.700000;282.950000;87;56570;0;98930;mq;mq;mq;0.000000;2.000000
07207;20230401180000;101590;6.800000;284.750000;83;12000;2;101070;mq;mq;mq;mq;3.400000
07222;20230401180000;101450;4.700000;284.950000;74;19330;0;101140;mq;mq;mq;0.000000;6.800000
07240;20230401180000;101210;4.600000;284.550000;78;45680;0;99870;mq;mq;mq;0.000000;2.800000
07255;20230401180000;101230;2.400000;281.650000;84;20000;0;99220;mq;mq;mq;0.000000;3.400000
07280;20230401180000;100950;3.500000;283.350000;70;60000;0;98320;mq;mq;mq;0.000000;3.200000
07299;20230401180000;100890;4.400000;283.450000;75;50890;0;97650;mq;mq;mq;0.000000;5.200000
07314;20230401180000;101630;9.900000;284.550000;76;12000;2;101350;mq;mq;mq;mq;3.200000
07335;20230401180000;101440;4.100000;281.350000;83;60000;0;99980;mq;mq;mq;0.000000;3.800000
07434;20230401180000;101470;4.300000;279.950000;99;4260;63;96640;mq;mq;mq;0.000000;19.600000
07460;20230401180000;101210;2.800000;282.550000;66;60000;0;97270;mq;mq;mq;0.000000;3.400000
07471;20230401180000;mq;5.300000;277.750000;79;20000;0;91500;92500;mq;mq;0.000000;5.000000
07481;20230401180000;101220;3.800000;281.450000;92;40000;21;98330;mq;mq;mq;0.000000;6.800000
07510;20230401180000;101790;8.200000;284.050000;72;19850;0;101210;mq;mq;mq;0.000000;3.600000
07535;20230401180000;101570;3.800000;282.650000;72;20000;0;98440;mq;mq;mq;0.000000;2.600000
07558;20230401180000;101520;8.900000;277.050000;91;20000;0;93070;mq;mq;mq;0.000000;10.100000
07577;20230401180000;101180;3.400000;284.650000;75;20000;0;100290;mq;mq;mq;0.000000;1.000000
07591;20230401180000;mq;1.700000;278.750000;85;mq;mq;90900;mq;276.750000;285.950000;0.000000;4.800000
07607;20230401180000;101940;5.600000;283.250000;78;55700;0;101220;mq;mq;mq;0.000000;5.200000
07621;20230401180000;102070;6.900000;280.550000;79;54820;0;97680;mq;mq;mq;0.000000;10.700000
07627;20230401180000;102020;6.100000;280.550000;72;20000;0;97030;mq;mq;mq;0.000000;0.200000
07630;20230401180000;101820;8.700000;281.950000;79;18900;0;100000;mq;mq;mq;0.000000;4.600000
07643;20230401180000;101370;5.700000;285.250000;56;60000;0;101270;mq;mq;mq;0.000000;mq
07650;20230401180000;101080;13.100000;287.350000;59;57730;0;100700;mq;mq;mq;0.000000;0.000000
07661;20230401180000;mq;15.100000;mq;mq;20000;3;mq;mq;mq;mq;mq;mq
07690;20230401180000;100500;4.800000;287.850000;78;40000;2;100190;mq;mq;mq;0.000000;0.000000
07747;20230401180000;101390;13.700000;284.550000;57;57580;0;100860;mq;mq;mq;0.000000;-0.100000
07761;20230401180000;101180;3.500000;287.650000;62;18120;0;101070;mq;mq;mq;0.000000;0.000000
07790;20230401180000;100790;1.500000;286.750000;68;50790;0;100650;mq;mq;mq;mq;-0.100000
61968;20230401180000;101110;0.700000;297.850000;97;mq;mq;101060;mq;296.950000;304.950000;mq;18.100000
61972;20230401180000;101530;mq;299.050000;73;mq;mq;101460;mq;298.150000;302.350000;mq;0.000000
61976;20230401180000;101340;6.900000;301.450000;83;mq;mq;101250;mq;299.350000;304.750000;mq;5.300000
61980;20230401180000;101540;4.600000;299.350000;80;54240;0;101390;mq;mq;mq;mq;0.000000
61996;20230401180000;102430;3.600000;290.950000;90;mq;mq;102080;mq;289.750000;293.950000;mq;0.000000
61997;20230401180000;99050;12.800000;277.350000;76;mq;mq;97290;mq;275.450000;283.750000;mq;16.000000
61998;20230401180000;99080;20.100000;284.850000;97;mq;mq;98730;mq;mq;mq;mq;mq
67005;20230401180000;101160;4.800000;302.250000;74;20000;0;101080;mq;mq;mq;mq;-0.100000
71805;20230401180000;101690;5.300000;276.150000;77;18510;0;101600;mq;mq;mq;mq;0.000000
78890;20230401180000;101720;9.000000;302.150000;61;mq;mq;101400;mq;297.650000;302.550000;mq;0.000000
78894;20230401180000;101820;12.000000;300.950000;63;mq;mq;101310;mq;295.750000;302.250000;mq;4.800000
78897;20230401180000;101720;6.700000;301.850000;59;53270;mq;101630;mq;mq;mq;mq;1.600000
78922;20230401180000;101680;8.400000;300.250000;67;mq;mq;101230;mq;297.450000;301.450000;mq;0.600000
78925;20230401180000;101610;8.600000;302.550000;53;30440;0;101520;mq;mq;mq;mq;1.800000
81401;20230401180000;101190;4.300000;304.050000;60;mq;mq;101130;mq;294.550000;305.950000;mq;1.800000
81405;20230401180000;101230;6.600000;301.450000;69;26790;0;101140;mq;mq;mq;mq;10.800000
81408;20230401180000;101140;2.600000;300.650000;77;mq;mq;101060;mq;294.750000;305.050000;mq;4.600000
81415;20230401180000;mq;3.900000;303.750000;56;mq;mq;mq;mq;295.350000;305.850000;mq;1.800000
89642;20230401180000;99180;13.900000;263.850000;80;mq;mq;98630;mq;mq;mq;mq;mq
07005;20230401210000;101240;7.000000;281.250000;92;20000;0;100360;mq;mq;mq;0.000000;27.500000
07015;20230401210000;100990;7.200000;281.050000;96;7490;51;100420;mq;mq;mq;0.000000;11.400000
07020;20230401210000;101630;3.400000;283.350000;89;mq;mq;101520;mq;mq;mq;mq;0.000000
07027;20230401210000;101510;4.800000;282.650000;92;19830;0;100700;mq;mq;mq;0.000000;6.000000
07037;20230401210000;101340;4.700000;281.950000;86;26620;0;99440;mq;mq;mq;0.000000;6.400000
07072;20230401210000;100980;4.900000;282.050000;88;20000;0;99830;mq;mq;mq;0.000000;5.400000
07110;20230401210000;102010;7.400000;283.250000;90;14320;0;100820;mq;mq;mq;0.000000;6.400000
07117;20230401210000;101860;4.700000;283.450000;87;mq;mq;101150;mq;mq;mq;mq;0.400000
07130;20230401210000;101640;4.700000;283.150000;86;57200;0;101190;mq;mq;mq;0.000000;0.600000
07139;20230401210000;101450;3.600000;282.650000;91;20000;0;99700;mq;mq;mq;0.000000;8.600000
07149;20230401210000;101230;6.000000;283.150000;81;20000;3;100140;mq;mq;mq;0.000000;1.600000
07168;20230401210000;101130;5.800000;281.950000;93;11520;52;99700;mq;mq;mq;0.000000;7.000000
07181;20230401210000;100960;5.600000;280.550000;92;43490;0;96780;mq;mq;mq;mq;10.900000
07190;20230401210000;100910;4.400000;281.150000;89;60000;0;99090;mq;mq;mq;0.000000;3.400000
07207;20230401210000;101840;8.000000;284.050000;87;15000;2;101320;mq;mq;mq;mq;2.400000
07222;20230401210000;101670;2.500000;282.350000;87;19930;0;101350;mq;mq;mq;0.000000;6.800000
07240;20230401210000;101490;2.600000;281.950000;89;59760;0;100130;mq;mq;mq;0.000000;2.800000
07255;20230401210000;101420;2.500000;281.350000;91;20000;0;99410;mq;mq;mq;0.000000;3.400000
07280;20230401210000;101190;3.200000;281.750000;74;60000;0;98540;mq;mq;mq;0.000000;3.200000
07299;20230401210000;101130;1.900000;279.450000;96;4270;61;97830;mq;mq;mq;0.000000;6.200000
07314;20230401210000;101790;9.300000;284.350000;84;10000;2;101510;mq;mq;mq;mq;3.200000
07335;20230401210000;101650;3.000000;279.850000;92;60000;0;100180;mq;mq;mq;mq;3.600000
07434;20230401210000;101710;3.300000;278.350000;98;51010;0;96840;mq;mq;mq;0.000000;21.600000
07460;20230401210000;101470;3.400000;281.850000;74;60000;0;97510;mq;mq;mq;0.000000;3.200000
07471;20230401210000;mq;2.400000;276.850000;86;20000;51;91650;92500;mq;mq;0.000000;3.000000
07481;20230401210000;101350;2.300000;281.050000;92;15000;60;98460;mq;mq;mq;0.000000;8.800000
07510;20230401210000;101930;3.200000;281.550000;89;19970;0;101340;mq;mq;mq;0.000000;3.800000
07535;20230401210000;101790;1.900000;279.950000;96;20000;0;98620;mq;mq;mq;0.000000;6.200000
07558;20230401210000;101560;4.200000;276.650000;93;20000;60;93100;mq;mq;mq;0.000000;11.900000
07577;20230401210000;101220;1.100000;282.350000;76;20000;0;100320;mq;mq;mq;0.000000;1.000000
07591;20230401210000;mq;1.700000;276.450000;93;mq;mq;90900;mq;276.450000;285.950000;0.000000;1.400000
07607;20230401210000;102090;3.300000;281.150000;92;13140;60;101360;mq;mq;mq;0.000000;7.600000
07621;20230401210000;102180;6.000000;279.950000;86;17570;0;97780;mq;mq;mq;0.000000;12.100000
07627;20230401210000;102110;4.200000;279.750000;79;20000;0;97110;mq;mq;mq;0.000000;0.400000
07630;20230401210000;101920;7.000000;280.850000;88;41180;0;100090;mq;mq;mq;0.000000;5.400000
07643;20230401210000;101350;7.400000;284.250000;55;60000;0;101250;mq;mq;mq;0.000000;-0.100000
07650;20230401210000;101180;9.100000;284.650000;67;58540;0;100790;mq;mq;mq;0.000000;0.000000
07661;20230401210000;mq;10.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07690;20230401210000;100530;4.200000;287.750000;52;40000;2;100220;mq;mq;mq;0.000000;0.000000
07747;20230401210000;101530;14.600000;283.850000;56;60000;0;101000;mq;mq;mq;0.000000;-0.100000
07761;20230401210000;101220;2.600000;287.650000;69;15140;0;101110;mq;mq;mq;0.000000;0.000000
07790;20230401210000;100780;2.100000;282.950000;76;19220;0;100630;mq;mq;mq;mq;0.000000
61968;20230401210000;101140;0.700000;298.550000;98;mq;mq;101090;mq;296.950000;304.950000;mq;18.100000
61972;20230401210000;101520;mq;298.850000;77;mq;mq;101450;mq;298.250000;302.350000;mq;0.000000
61976;20230401210000;101250;8.100000;300.950000;78;mq;mq;101160;mq;299.350000;304.750000;mq;5.300000
61980;20230401210000;101460;3.700000;298.450000;81;59470;0;101310;mq;mq;mq;mq;0.000000
61996;20230401210000;102320;4.500000;289.150000;81;mq;mq;101970;mq;288.450000;293.950000;mq;0.800000
61997;20230401210000;99370;14.200000;277.050000;79;mq;mq;97610;mq;275.450000;283.750000;mq;18.200000
61998;20230401210000;98910;10.800000;282.750000;92;mq;mq;98550;mq;mq;mq;mq;mq
67005;20230401210000;101140;4.100000;302.250000;80;19510;0;101060;mq;mq;mq;mq;-0.100000
71805;20230401210000;101240;6.600000;274.150000;87;18360;0;101150;mq;mq;mq;mq;0.000000
78890;20230401210000;101640;10.500000;299.850000;64;mq;mq;101320;mq;297.650000;302.550000;mq;0.000000
78894;20230401210000;101730;10.600000;299.750000;68;mq;mq;101210;mq;295.750000;301.550000;mq;4.600000
78897;20230401210000;101650;8.100000;300.450000;58;56620;mq;101560;mq;mq;mq;mq;1.600000
78922;20230401210000;101600;9.100000;299.450000;72;mq;mq;101150;mq;297.450000;301.450000;mq;0.600000
78925;20230401210000;101580;5.600000;298.450000;82;15920;64;101490;mq;mq;mq;mq;3.600000
81401;20230401210000;101140;1.500000;300.950000;73;mq;mq;101080;mq;294.550000;305.950000;mq;1.800000
81405;20230401210000;101180;5.800000;300.050000;74;27950;0;101090;mq;mq;mq;mq;11.000000
81408;20230401210000;101110;2.300000;300.850000;72;mq;mq;101030;mq;294.750000;302.950000;mq;4.600000
81415;20230401210000;mq;1.700000;299.650000;81;mq;mq;mq;mq;295.350000;305.450000;mq;0.200000
89642;20230401210000;98920;10.800000;263.650000;74;25000;mq;98370;mq;mq;mq;mq;mq
07005;20230402000000;101430;6.300000;280.550000;95;20000;0;100550;mq;mq;mq;0.000000;23.600000
